Date_Time,CO_sensor,RH
2004-07-06 13:00:00,1201.0,16.9
2004-07-06 14:00:00,1058.0,15.8
2004-07-06 15:00:00,1037.0,13.9
2004-07-06 16:00:00,1055.0,13.2
2004-07-06 17:00:00,1179.0,12.6
2004-07-06 18:00:00,1298.0,13.9
2004-07-06 19:00:00,1213.0,17.9
2004-07-06 20:00:00,1233.0,20.6
2004-07-06 21:00:00,1086.0,23.2
2004-07-06 22:00:00,1056.0,25.1
2004-07-06 23:00:00,1138.0,29.9
2004-07-07 00:00:00,1112.0,32.6
2004-07-07 01:00:00,992.0,33.7
2004-07-07 02:00:00,895.0,33.9
2004-07-07 03:00:00,843.0,36.0
2004-07-07 04:00:00,828.0,34.6
2004-07-07 05:00:00,894.0,37.8
2004-07-07 06:00:00,1072.0,39.3
2004-07-07 07:00:00,1425.0,38.4
2004-07-07 08:00:00,1428.0,34.4
2004-07-07 09:00:00,1359.0,28.7
2004-07-07 10:00:00,1182.0,21.1
2004-07-07 11:00:00,1117.0,17.0
2004-07-07 12:00:00,1119.0,14.5
2004-07-07 13:00:00,1068.0,9.6
2004-07-07 14:00:00,1090.0,10.2
2004-07-07 15:00:00,1056.0,11.6
2004-07-07 16:00:00,1098.0,13.0
2004-07-07 17:00:00,1318.0,14.5
2004-07-07 18:00:00,1348.0,17.9
2004-07-07 19:00:00,1502.0,20.4
2004-07-07 20:00:00,1373.0,22.6
2004-07-07 21:00:00,1397.0,27.8
2004-07-07 22:00:00,1286.0,29.3
2004-07-07 23:00:00,1222.0,30.9
2004-07-08 00:00:00,1069.0,30.2
2004-07-08 01:00:00,1011.0,32.5
2004-07-08 02:00:00,962.0,34.0
2004-07-08 03:00:00,919.0,35.3
2004-07-08 04:00:00,969.0,40.4
2004-07-08 05:00:00,986.0,38.8
2004-07-08 06:00:00,990.0,34.6
2004-07-08 07:00:00,1296.0,37.4
2004-07-08 08:00:00,1371.0,32.5
2004-07-08 09:00:00,1385.0,32.7
2004-07-08 10:00:00,1381.0,33.1
2004-07-08 11:00:00,1396.0,26.8
2004-07-08 12:00:00,1070.0,15.8
2004-07-08 13:00:00,1076.0,15.0
2004-07-08 14:00:00,1126.0,15.7
2004-07-08 15:00:00,1225.0,14.8
2004-07-08 16:00:00,1202.0,14.6
2004-07-08 17:00:00,1308.0,16.9
2004-07-08 18:00:00,1440.0,27.3
2004-07-08 19:00:00,1611.0,29.3
2004-07-08 20:00:00,1387.0,26.4
2004-07-08 21:00:00,1268.0,27.6
2004-07-08 22:00:00,1237.0,29.7
2004-07-08 23:00:00,1302.0,35.6
2004-07-09 00:00:00,1347.0,34.8
2004-07-09 01:00:00,1355.0,41.9
2004-07-09 02:00:00,1023.0,41.6
2004-07-09 03:00:00,903.0,43.7
2004-07-09 04:00:00,876.0,42.2
2004-07-09 05:00:00,932.0,42.8
2004-07-09 06:00:00,1020.0,40.3
2004-07-09 07:00:00,1264.0,37.3
2004-07-09 08:00:00,1179.0,35.3
2004-07-09 09:00:00,1079.0,32.0
2004-07-09 10:00:00,1036.0,24.7
2004-07-09 11:00:00,1002.0,20.1
2004-07-09 12:00:00,995.0,18.4
2004-07-09 13:00:00,1008.0,19.3
2004-07-09 14:00:00,978.0,19.6
2004-07-09 15:00:00,989.0,20.4
2004-07-09 16:00:00,961.0,19.1
2004-07-09 17:00:00,1009.0,17.1
2004-07-09 18:00:00,970.0,17.1
2004-07-09 19:00:00,1097.0,24.9
2004-07-09 20:00:00,1065.0,30.2
2004-07-09 21:00:00,1036.0,36.8
2004-07-09 22:00:00,1049.0,43.4
2004-07-09 23:00:00,1147.0,46.2
2004-07-10 00:00:00,1118.0,47.7
2004-07-10 01:00:00,1016.0,49.5
2004-07-10 02:00:00,940.0,51.9
2004-07-10 03:00:00,836.0,50.4
2004-07-10 04:00:00,831.0,49.7
2004-07-10 05:00:00,877.0,52.0
2004-07-10 06:00:00,872.0,53.2
2004-07-10 07:00:00,958.0,51.0
2004-07-10 08:00:00,959.0,41.6
2004-07-10 09:00:00,997.0,36.4
2004-07-10 10:00:00,916.0,29.7
2004-07-10 11:00:00,895.0,23.4
2004-07-10 12:00:00,855.0,20.5
2004-07-10 13:00:00,861.0,19.2
2004-07-10 14:00:00,821.0,16.8
2004-07-10 15:00:00,835.0,18.3
2004-07-10 16:00:00,813.0,18.0
2004-07-10 17:00:00,833.0,18.7
2004-07-10 18:00:00,859.0,21.4
2004-07-10 19:00:00,887.0,28.2
2004-07-10 20:00:00,970.0,33.7
2004-07-10 21:00:00,990.0,38.8
2004-07-10 22:00:00,1022.0,43.2
2004-07-10 23:00:00,1075.0,44.2
2004-07-11 00:00:00,1088.0,45.3
2004-07-11 01:00:00,925.0,47.5
2004-07-11 02:00:00,853.0,45.8
2004-07-11 03:00:00,918.0,51.3
2004-07-11 04:00:00,796.0,50.3
2004-07-11 05:00:00,796.0,50.6
2004-07-11 06:00:00,795.0,48.8
2004-07-11 07:00:00,842.0,52.6
2004-07-11 08:00:00,850.0,44.0
2004-07-11 09:00:00,884.0,37.9
2004-07-11 10:00:00,907.0,33.6
2004-07-11 11:00:00,846.0,28.3
2004-07-11 12:00:00,827.0,25.9
2004-07-11 13:00:00,804.0,22.3
2004-07-11 14:00:00,775.0,20.0
2004-07-11 15:00:00,802.0,19.3
2004-07-11 16:00:00,844.0,17.7
2004-07-11 17:00:00,881.0,19.8
2004-07-11 18:00:00,877.0,24.1
2004-07-11 19:00:00,931.0,27.1
2004-07-11 20:00:00,1011.0,30.9
2004-07-11 21:00:00,1035.0,35.9
2004-07-11 22:00:00,1153.0,43.2
2004-07-11 23:00:00,1020.0,43.9
2004-07-12 00:00:00,954.0,44.0
2004-07-12 01:00:00,903.0,46.4
2004-07-12 02:00:00,779.0,46.2
2004-07-12 03:00:00,761.0,42.3
2004-07-12 04:00:00,780.0,51.3
2004-07-12 05:00:00,835.0,51.8
2004-07-12 06:00:00,1004.0,57.4
2004-07-12 07:00:00,1272.0,54.3
2004-07-12 08:00:00,1173.0,49.7
2004-07-12 09:00:00,986.0,46.3
2004-07-12 10:00:00,942.0,39.4
2004-07-12 11:00:00,957.0,33.0
2004-07-12 12:00:00,1024.0,27.3
2004-07-12 13:00:00,962.0,27.9
2004-07-12 14:00:00,958.0,36.9
2004-07-12 15:00:00,933.0,34.9
2004-07-12 16:00:00,942.0,33.1
2004-07-12 17:00:00,1073.0,36.3
2004-07-12 18:00:00,1086.0,35.5
2004-07-12 19:00:00,1091.0,35.7
2004-07-12 20:00:00,980.0,34.5
2004-07-12 21:00:00,904.0,36.8
2004-07-12 22:00:00,865.0,38.7
2004-07-12 23:00:00,898.0,39.4
2004-07-13 00:00:00,945.0,47.7
2004-07-13 01:00:00,854.0,51.4
2004-07-13 02:00:00,751.0,53.4
2004-07-13 03:00:00,723.0,51.1
2004-07-13 04:00:00,754.0,59.8
2004-07-13 05:00:00,758.0,56.8
2004-07-13 06:00:00,873.0,57.4
2004-07-13 07:00:00,1176.0,54.3
2004-07-13 08:00:00,1257.0,48.8
2004-07-13 09:00:00,1137.0,42.4
2004-07-13 10:00:00,1064.0,29.9
2004-07-13 11:00:00,1026.0,19.1
2004-07-13 12:00:00,986.0,15.4
2004-07-13 13:00:00,908.0,13.3
2004-07-13 14:00:00,888.0,13.9
2004-07-13 15:00:00,843.0,19.4
2004-07-13 16:00:00,905.0,21.3
2004-07-13 17:00:00,1023.0,18.3
2004-07-13 18:00:00,1125.0,20.1
2004-07-13 19:00:00,1211.0,24.1
2004-07-13 20:00:00,1140.0,27.1
2004-07-13 21:00:00,1029.0,28.5
2004-07-13 22:00:00,981.0,28.6
2004-07-13 23:00:00,971.0,31.1
2004-07-14 00:00:00,927.0,33.8
2004-07-14 01:00:00,868.0,33.8
2004-07-14 02:00:00,863.0,38.4
2004-07-14 03:00:00,820.0,42.6
2004-07-14 04:00:00,777.0,42.3
2004-07-14 05:00:00,855.0,49.0
2004-07-14 06:00:00,960.0,49.4
2004-07-14 07:00:00,1310.0,46.5
2004-07-14 08:00:00,1339.0,41.7
2004-07-14 09:00:00,1211.0,36.4
2004-07-14 10:00:00,1068.0,22.8
2004-07-14 11:00:00,932.0,17.1
2004-07-14 12:00:00,949.0,15.0
2004-07-14 13:00:00,944.0,16.0
2004-07-14 14:00:00,966.0,13.6
2004-07-14 15:00:00,940.0,13.8
2004-07-14 16:00:00,934.0,16.7
2004-07-14 17:00:00,1052.0,13.3
2004-07-14 18:00:00,1109.0,13.7
2004-07-14 19:00:00,1169.0,18.4
2004-07-14 20:00:00,1093.0,25.0
2004-07-14 21:00:00,1084.0,26.6
2004-07-14 22:00:00,970.0,27.3
2004-07-14 23:00:00,951.0,30.0
2004-07-15 00:00:00,1038.0,34.9
2004-07-15 01:00:00,950.0,38.6
2004-07-15 02:00:00,831.0,38.3
2004-07-15 03:00:00,813.0,42.6
2004-07-15 04:00:00,797.0,44.0
2004-07-15 05:00:00,824.0,45.6
2004-07-15 06:00:00,879.0,47.1
2004-07-15 07:00:00,1132.0,48.4
2004-07-15 08:00:00,1291.0,47.9
2004-07-15 09:00:00,1193.0,45.5
2004-07-15 10:00:00,1057.0,38.0
2004-07-15 11:00:00,1027.0,29.6
2004-07-15 12:00:00,1084.0,24.7
2004-07-15 13:00:00,1032.0,18.9
2004-07-15 14:00:00,977.0,18.1
2004-07-15 15:00:00,1039.0,17.7
2004-07-15 16:00:00,1056.0,18.1
2004-07-15 17:00:00,1164.0,19.1
2004-07-15 18:00:00,1124.0,20.0
2004-07-15 19:00:00,1152.0,22.7
2004-07-15 20:00:00,1223.0,26.2
2004-07-15 21:00:00,1058.0,28.9
2004-07-15 22:00:00,1049.0,31.6
2004-07-15 23:00:00,1010.0,35.7
2004-07-16 00:00:00,981.0,36.3
2004-07-16 01:00:00,886.0,36.9
2004-07-16 02:00:00,821.0,37.3
2004-07-16 03:00:00,784.0,40.6
2004-07-16 04:00:00,771.0,42.2
2004-07-16 05:00:00,819.0,46.8
2004-07-16 06:00:00,836.0,45.9
2004-07-16 07:00:00,1114.0,47.7
2004-07-16 08:00:00,1319.0,46.6
2004-07-16 09:00:00,1211.0,48.5
2004-07-16 10:00:00,1051.0,33.0
2004-07-16 11:00:00,1108.0,25.2
2004-07-16 12:00:00,1014.0,19.9
2004-07-16 13:00:00,1003.0,16.7
2004-07-16 14:00:00,1021.0,14.3
2004-07-16 15:00:00,986.0,15.5
2004-07-16 16:00:00,1098.0,16.5
2004-07-16 17:00:00,1157.0,17.3
2004-07-16 18:00:00,1190.0,17.7
2004-07-16 19:00:00,1183.0,21.5
2004-07-16 20:00:00,1231.0,25.6
2004-07-16 21:00:00,1102.0,27.8
2004-07-16 22:00:00,1041.0,30.5
2004-07-16 23:00:00,1090.0,33.5
2004-07-17 00:00:00,1074.0,36.9
2004-07-17 01:00:00,977.0,39.2
2004-07-17 02:00:00,949.0,43.0
2004-07-17 03:00:00,912.0,45.8
2004-07-17 04:00:00,863.0,45.9
2004-07-17 05:00:00,834.0,45.0
2004-07-17 06:00:00,865.0,46.5
2004-07-17 07:00:00,974.0,46.9
2004-07-17 08:00:00,1079.0,43.0
2004-07-17 09:00:00,1084.0,38.3
2004-07-17 10:00:00,1107.0,26.9
2004-07-17 11:00:00,1040.0,19.2
2004-07-17 12:00:00,1019.0,17.2
2004-07-17 13:00:00,1003.0,13.9
2004-07-17 14:00:00,925.0,12.6
2004-07-17 15:00:00,910.0,13.5
2004-07-17 16:00:00,1012.0,13.1
2004-07-17 17:00:00,1100.0,14.9
2004-07-17 18:00:00,1046.0,17.0
2004-07-17 19:00:00,1083.0,19.2
2004-07-17 20:00:00,1050.0,21.6
2004-07-17 21:00:00,1050.0,24.2
2004-07-17 22:00:00,1142.0,27.6
2004-07-17 23:00:00,1165.0,29.9
2004-07-18 00:00:00,1136.0,33.0
2004-07-18 01:00:00,986.0,33.1
2004-07-18 02:00:00,971.0,38.1
2004-07-18 03:00:00,908.0,36.4
2004-07-18 04:00:00,882.0,39.5
2004-07-18 05:00:00,900.0,45.6
2004-07-18 06:00:00,935.0,48.5
2004-07-18 07:00:00,939.0,45.5
2004-07-18 08:00:00,982.0,31.0
2004-07-18 09:00:00,1088.0,34.8
2004-07-18 10:00:00,1065.0,23.8
2004-07-18 11:00:00,1016.0,16.3
2004-07-18 12:00:00,930.0,15.0
2004-07-18 13:00:00,928.0,13.7
2004-07-18 14:00:00,889.0,12.3
2004-07-18 15:00:00,966.0,11.9
2004-07-18 16:00:00,973.0,11.8
2004-07-18 17:00:00,950.0,13.6
2004-07-18 18:00:00,982.0,16.4
2004-07-18 19:00:00,990.0,20.3
2004-07-18 20:00:00,1017.0,22.9
2004-07-18 21:00:00,1067.0,24.8
2004-07-18 22:00:00,1147.0,27.0
2004-07-18 23:00:00,1132.0,30.4
2004-07-19 00:00:00,976.0,30.6
2004-07-19 01:00:00,920.0,32.3
2004-07-19 02:00:00,879.0,33.0
2004-07-19 03:00:00,854.0,38.6
2004-07-19 04:00:00,880.0,42.8
2004-07-19 05:00:00,925.0,46.3
2004-07-19 06:00:00,1044.0,46.5
2004-07-19 07:00:00,1279.0,43.0
2004-07-19 08:00:00,1403.0,38.6
2004-07-19 09:00:00,1282.0,34.9
2004-07-19 10:00:00,1262.0,24.8
2004-07-19 11:00:00,1195.0,18.0
2004-07-19 12:00:00,1173.0,16.0
2004-07-19 13:00:00,1102.0,16.4
2004-07-19 14:00:00,1076.0,14.9
2004-07-19 15:00:00,1078.0,13.8
2004-07-19 16:00:00,1100.0,14.9
2004-07-19 17:00:00,1234.0,17.0
2004-07-19 18:00:00,1323.0,19.8
2004-07-19 19:00:00,1263.0,24.2
2004-07-19 20:00:00,1216.0,28.1
2004-07-19 21:00:00,1247.0,30.8
2004-07-19 22:00:00,1264.0,33.0
2004-07-19 23:00:00,1111.0,33.1
2004-07-20 00:00:00,1068.0,36.6
2004-07-20 01:00:00,1015.0,36.9
2004-07-20 02:00:00,989.0,41.0
2004-07-20 03:00:00,930.0,41.5
2004-07-20 04:00:00,952.0,47.4
2004-07-20 05:00:00,981.0,44.0
2004-07-20 06:00:00,1138.0,46.5
2004-07-20 07:00:00,1472.0,43.2
2004-07-20 08:00:00,1626.0,38.7
2004-07-20 09:00:00,1480.0,33.6
2004-07-20 10:00:00,1367.0,23.4
2004-07-20 11:00:00,1245.0,18.5
2004-07-20 12:00:00,1194.0,18.0
2004-07-20 13:00:00,1156.0,16.0
2004-07-20 14:00:00,1107.0,12.5
2004-07-20 15:00:00,1127.0,12.3
2004-07-20 16:00:00,1083.0,14.2
2004-07-20 17:00:00,1289.0,15.5
2004-07-20 18:00:00,1209.0,19.4
2004-07-20 19:00:00,1221.0,23.3
2004-07-20 20:00:00,1255.0,26.3
2004-07-20 21:00:00,1163.0,29.0
2004-07-20 22:00:00,1234.0,30.2
2004-07-20 23:00:00,1240.0,33.4
2004-07-21 00:00:00,1128.0,36.8
2004-07-21 01:00:00,1057.0,38.2
2004-07-21 02:00:00,1026.0,43.1
2004-07-21 03:00:00,925.0,39.1
2004-07-21 04:00:00,917.0,40.9
2004-07-21 05:00:00,1011.0,50.1
2004-07-21 06:00:00,1079.0,49.7
2004-07-21 07:00:00,1322.0,46.4
2004-07-21 08:00:00,1526.0,42.2
2004-07-21 09:00:00,1338.0,37.3
2004-07-21 10:00:00,1421.0,26.8
2004-07-21 11:00:00,1197.0,17.2
2004-07-21 12:00:00,1116.0,15.9
2004-07-21 13:00:00,1115.0,15.0
2004-07-21 14:00:00,1018.0,15.2
2004-07-21 15:00:00,1109.0,14.2
2004-07-21 16:00:00,1105.0,14.4
2004-07-21 17:00:00,1128.0,14.5
2004-07-21 18:00:00,1301.0,18.8
2004-07-21 19:00:00,1416.0,25.5
2004-07-21 20:00:00,1301.0,29.9
2004-07-21 21:00:00,1261.0,33.2
2004-07-21 22:00:00,1295.0,35.8
2004-07-21 23:00:00,1239.0,39.1
2004-07-22 00:00:00,1229.0,43.3
2004-07-22 01:00:00,1125.0,46.1
2004-07-22 02:00:00,1044.0,47.1
2004-07-22 03:00:00,976.0,51.4
2004-07-22 04:00:00,1015.0,55.4
2004-07-22 05:00:00,954.0,50.6
2004-07-22 06:00:00,1032.0,49.2
2004-07-22 07:00:00,1518.0,50.9
2004-07-22 08:00:00,1602.0,46.3
2004-07-22 09:00:00,1362.0,42.0
2004-07-22 10:00:00,1394.0,29.9
2004-07-22 11:00:00,1205.0,22.9
2004-07-22 12:00:00,1210.0,19.0
2004-07-22 13:00:00,1138.0,15.8
2004-07-22 14:00:00,1079.0,14.3
2004-07-22 15:00:00,1158.0,13.0
2004-07-22 16:00:00,1186.0,12.6
2004-07-22 17:00:00,1261.0,14.8
2004-07-22 18:00:00,1339.0,18.2
2004-07-22 19:00:00,1342.0,21.3
2004-07-22 20:00:00,1317.0,25.5
2004-07-22 21:00:00,1210.0,30.4
2004-07-22 22:00:00,1220.0,35.4
2004-07-22 23:00:00,1276.0,38.7
2004-07-23 00:00:00,1270.0,38.7
2004-07-23 01:00:00,1053.0,40.5
2004-07-23 02:00:00,956.0,39.8
2004-07-23 03:00:00,954.0,48.5
2004-07-23 04:00:00,912.0,45.8
2004-07-23 05:00:00,973.0,51.5
2004-07-23 06:00:00,1037.0,46.5
2004-07-23 07:00:00,1306.0,48.3
2004-07-23 08:00:00,1367.0,42.8
2004-07-23 09:00:00,1335.0,37.6
2004-07-23 10:00:00,1250.0,28.5
2004-07-23 11:00:00,1142.0,22.9
2004-07-23 12:00:00,1168.0,17.5
2004-07-23 13:00:00,1125.0,14.6
2004-07-23 14:00:00,1083.0,15.2
2004-07-23 15:00:00,1080.0,13.8
2004-07-23 16:00:00,1085.0,13.8
2004-07-23 17:00:00,1115.0,16.5
2004-07-23 18:00:00,1259.0,20.3
2004-07-23 19:00:00,1241.0,24.1
2004-07-23 20:00:00,1156.0,28.3
2004-07-23 21:00:00,1055.0,33.9
2004-07-23 22:00:00,1144.0,36.6
2004-07-23 23:00:00,1169.0,38.4
2004-07-24 00:00:00,1195.0,39.9
2004-07-24 01:00:00,1158.0,42.8
2004-07-24 02:00:00,1075.0,44.5
2004-07-24 03:00:00,973.0,46.6
2004-07-24 04:00:00,989.0,48.5
2004-07-24 05:00:00,967.0,52.2
2004-07-24 06:00:00,968.0,50.5
2004-07-24 07:00:00,1062.0,49.1
2004-07-24 08:00:00,1143.0,50.8
2004-07-24 09:00:00,1152.0,46.9
2004-07-24 10:00:00,1238.0,34.5
2004-07-24 11:00:00,1103.0,26.5
2004-07-24 12:00:00,1043.0,26.3
2004-07-24 13:00:00,1058.0,27.1
2004-07-24 14:00:00,960.0,32.4
2004-07-24 15:00:00,972.0,28.8
2004-07-24 16:00:00,1012.0,28.2
2004-07-24 17:00:00,1021.0,29.6
2004-07-24 18:00:00,1034.0,33.4
2004-07-24 19:00:00,1026.0,37.9
2004-07-24 20:00:00,966.0,41.9
2004-07-24 21:00:00,948.0,45.9
2004-07-24 22:00:00,984.0,45.7
2004-07-24 23:00:00,1077.0,47.1
2004-07-25 00:00:00,1163.0,69.3
2004-07-25 01:00:00,965.0,63.5
2004-07-25 02:00:00,941.0,56.9
2004-07-25 03:00:00,851.0,53.1
2004-07-25 04:00:00,870.0,59.6
2004-07-25 05:00:00,834.0,69.1
2004-07-25 06:00:00,859.0,64.4
2004-07-25 07:00:00,843.0,57.9
2004-07-25 08:00:00,851.0,56.9
2004-07-25 09:00:00,853.0,54.8
2004-07-25 10:00:00,908.0,47.4
2004-07-25 11:00:00,928.0,43.7
2004-07-25 12:00:00,905.0,42.6
2004-07-25 13:00:00,901.0,40.8
2004-07-25 14:00:00,869.0,38.6
2004-07-25 15:00:00,891.0,34.5
2004-07-25 16:00:00,855.0,36.3
2004-07-25 17:00:00,911.0,41.3
2004-07-25 18:00:00,989.0,47.5
2004-07-25 19:00:00,1048.0,41.3
2004-07-25 20:00:00,1049.0,41.6
2004-07-25 21:00:00,1035.0,43.4
2004-07-25 22:00:00,1034.0,44.1
2004-07-25 23:00:00,1022.0,45.5
2004-07-26 00:00:00,1007.0,47.2
2004-07-26 01:00:00,945.0,48.0
2004-07-26 02:00:00,880.0,45.7
2004-07-26 03:00:00,837.0,46.3
2004-07-26 04:00:00,822.0,46.8
2004-07-26 05:00:00,860.0,47.6
2004-07-26 06:00:00,1023.0,48.5
2004-07-26 07:00:00,1150.0,46.3
2004-07-26 08:00:00,1088.0,42.7
2004-07-26 09:00:00,993.0,38.9
2004-07-26 10:00:00,962.0,31.5
2004-07-26 11:00:00,974.0,26.9
2004-07-26 12:00:00,998.0,26.5
2004-07-26 13:00:00,964.0,24.8
2004-07-26 14:00:00,903.0,24.1
2004-07-26 15:00:00,973.0,22.8
2004-07-26 16:00:00,976.0,23.8
2004-07-26 17:00:00,1026.0,23.5
2004-07-26 18:00:00,1163.0,28.2
2004-07-26 19:00:00,1082.0,27.9
2004-07-26 20:00:00,1029.0,29.9
2004-07-26 21:00:00,991.0,33.1
2004-07-26 22:00:00,950.0,35.8
2004-07-26 23:00:00,997.0,37.9
2004-07-27 00:00:00,912.0,35.5
2004-07-27 01:00:00,861.0,38.6
2004-07-27 02:00:00,838.0,40.9
2004-07-27 03:00:00,784.0,40.6
2004-07-27 04:00:00,800.0,43.4
2004-07-27 05:00:00,825.0,42.3
2004-07-27 06:00:00,996.0,48.8
2004-07-27 07:00:00,1086.0,46.8
2004-07-27 08:00:00,1041.0,45.1
2004-07-27 09:00:00,991.0,38.5
2004-07-27 10:00:00,999.0,31.0
2004-07-27 11:00:00,981.0,26.6
2004-07-27 12:00:00,926.0,26.2
2004-07-27 13:00:00,939.0,26.4
2004-07-27 14:00:00,915.0,25.6
2004-07-27 15:00:00,883.0,22.5
2004-07-27 16:00:00,926.0,22.2
2004-07-27 17:00:00,989.0,22.4
2004-07-27 18:00:00,1003.0,22.7
2004-07-27 19:00:00,933.0,24.7
2004-07-27 20:00:00,912.0,24.2
2004-07-27 21:00:00,888.0,28.3
2004-07-27 22:00:00,858.0,28.4
2004-07-27 23:00:00,837.0,27.7
2004-07-28 00:00:00,902.0,28.0
2004-07-28 01:00:00,860.0,31.9
2004-07-28 02:00:00,794.0,34.7
2004-07-28 03:00:00,742.0,33.2
2004-07-28 04:00:00,779.0,41.2
2004-07-28 05:00:00,798.0,41.5
2004-07-28 06:00:00,851.0,42.5
2004-07-28 07:00:00,1048.0,40.4
2004-07-28 08:00:00,1210.0,38.0
2004-07-28 09:00:00,1172.0,29.7
2004-07-28 10:00:00,1026.0,18.6
2004-07-28 11:00:00,914.0,15.8
2004-07-28 12:00:00,938.0,15.3
2004-07-28 13:00:00,908.0,15.5
2004-07-28 14:00:00,892.0,16.2
2004-07-28 15:00:00,949.0,15.0
2004-07-28 16:00:00,956.0,13.7
2004-07-28 17:00:00,1070.0,16.4
2004-07-28 18:00:00,1103.0,16.8
2004-07-28 19:00:00,1074.0,20.7
2004-07-28 20:00:00,1086.0,26.1
2004-07-28 21:00:00,960.0,27.2
2004-07-28 22:00:00,974.0,27.4
2004-07-28 23:00:00,939.0,29.0
2004-07-29 00:00:00,954.0,30.1
2004-07-29 01:00:00,925.0,32.1
2004-07-29 02:00:00,797.0,30.9
2004-07-29 03:00:00,787.0,32.6
2004-07-29 04:00:00,774.0,34.4
2004-07-29 05:00:00,838.0,40.3
2004-07-29 06:00:00,918.0,41.2
2004-07-29 07:00:00,1125.0,40.9
2004-07-29 08:00:00,1281.0,36.6
2004-07-29 09:00:00,1145.0,29.5
2004-07-29 10:00:00,1088.0,19.4
2004-07-29 11:00:00,1043.0,16.6
2004-07-29 12:00:00,998.0,16.7
2004-07-29 13:00:00,998.0,16.8
2004-07-29 14:00:00,960.0,19.5
2004-07-29 15:00:00,1062.0,16.1
2004-07-29 16:00:00,1050.0,16.5
2004-07-29 17:00:00,1096.0,18.1
2004-07-29 18:00:00,1081.0,19.8
2004-07-29 19:00:00,1096.0,24.9
2004-07-29 20:00:00,1051.0,28.1
2004-07-29 21:00:00,1106.0,32.1
2004-07-29 22:00:00,1177.0,40.5
2004-07-29 23:00:00,1111.0,45.6
2004-07-30 00:00:00,1083.0,46.1
2004-07-30 01:00:00,1005.0,46.3
2004-07-30 02:00:00,942.0,51.3
2004-07-30 03:00:00,907.0,52.1
2004-07-30 04:00:00,867.0,51.2
2004-07-30 05:00:00,882.0,52.2
2004-07-30 06:00:00,894.0,49.9
2004-07-30 07:00:00,1263.0,50.9
2004-07-30 08:00:00,1380.0,49.3
2004-07-30 09:00:00,1333.0,46.6
2004-07-30 10:00:00,1264.0,32.6
2004-07-30 11:00:00,1115.0,26.0
2004-07-30 12:00:00,1078.0,24.8
2004-07-30 13:00:00,1055.0,21.8
2004-07-30 14:00:00,1031.0,21.8
2004-07-30 15:00:00,1033.0,18.7
2004-07-30 16:00:00,1043.0,18.9
2004-07-30 17:00:00,1118.0,21.8
2004-07-30 18:00:00,1137.0,23.3
2004-07-30 19:00:00,1153.0,28.7
2004-07-30 20:00:00,1145.0,34.2
2004-07-30 21:00:00,1149.0,38.9
2004-07-30 22:00:00,1149.0,40.3
2004-07-30 23:00:00,1052.0,41.6
2004-07-31 01:00:00,935.0,46.8
2004-07-31 02:00:00,935.0,51.1
2004-07-31 03:00:00,930.0,56.5
2004-07-31 04:00:00,880.0,55.3
2004-07-31 05:00:00,916.0,54.6
2004-07-31 06:00:00,975.0,58.8
2004-07-31 07:00:00,948.0,53.4
2004-07-31 08:00:00,1069.0,51.0
2004-07-31 09:00:00,1210.0,47.1
2004-07-31 10:00:00,1272.0,33.4
2004-07-31 11:00:00,1240.0,28.0
2004-07-31 12:00:00,1171.0,23.8
2004-07-31 13:00:00,1072.0,20.5
2004-07-31 14:00:00,970.0,22.0
2004-07-31 15:00:00,938.0,20.0
2004-07-31 16:00:00,976.0,19.8
2004-07-31 17:00:00,958.0,20.7
2004-07-31 18:00:00,1014.0,24.3
2004-07-31 19:00:00,1091.0,30.9
2004-07-31 20:00:00,1080.0,34.5
2004-07-31 21:00:00,1128.0,37.7
2004-07-31 22:00:00,1105.0,42.3
2004-07-31 23:00:00,1141.0,44.6
2004-08-01 00:00:00,1104.0,47.5
2004-08-01 01:00:00,1065.0,50.7
2004-08-01 02:00:00,971.0,53.9
2004-08-01 03:00:00,891.0,58.7
2004-08-01 04:00:00,936.0,63.6
2004-08-01 05:00:00,845.0,59.4
2004-08-01 06:00:00,872.0,62.0
2004-08-01 07:00:00,903.0,63.1
2004-08-01 08:00:00,971.0,60.7
2004-08-01 09:00:00,1006.0,52.4
2004-08-01 10:00:00,1012.0,37.3
2004-08-01 11:00:00,975.0,31.3
2004-08-01 12:00:00,944.0,28.2
2004-08-01 13:00:00,857.0,20.2
2004-08-01 14:00:00,824.0,18.5
2004-08-01 15:00:00,868.0,17.7
2004-08-01 16:00:00,908.0,19.1
2004-08-01 17:00:00,912.0,19.8
2004-08-01 18:00:00,986.0,24.6
2004-08-01 19:00:00,1037.0,32.7
2004-08-01 20:00:00,1088.0,38.7
2004-08-01 21:00:00,1093.0,42.7
2004-08-01 22:00:00,1142.0,52.6
2004-08-01 23:00:00,1170.0,55.5
2004-08-02 00:00:00,1142.0,57.1
2004-08-02 01:00:00,986.0,60.1
2004-08-02 02:00:00,942.0,61.6
2004-08-02 03:00:00,882.0,62.8
2004-08-02 04:00:00,854.0,61.8
2004-08-02 05:00:00,910.0,62.4
2004-08-02 06:00:00,1005.0,62.7
2004-08-02 07:00:00,1193.0,58.9
2004-08-02 08:00:00,1297.0,54.4
2004-08-02 09:00:00,1180.0,50.7
2004-08-02 10:00:00,1134.0,36.9
2004-08-02 11:00:00,1113.0,32.7
2004-08-02 12:00:00,1084.0,29.2
2004-08-02 13:00:00,1009.0,25.6
